province_id;R;G;B;province_type;x;y;Biome_R;Biome_G;Biome_B;Biome_ID;Biome_Name
prv-004140;202;188;47;land;1425.43;870.86;29;116;69;subarctic_continental;Subarctic Continental
prv-004141;26;74;181;land;1435.51;869.05;29;116;69;subarctic_continental;Subarctic Continental
prv-004142;108;99;245;land;1456.76;876.47;29;116;69;subarctic_continental;Subarctic Continental
prv-004143;21;191;13;land;1490.82;870.23;29;116;69;subarctic_continental;Subarctic Continental
prv-004144;230;44;216;land;1502.07;868.17;29;116;69;subarctic_continental;Subarctic Continental
prv-004145;219;167;103;land;1523.78;869.24;29;116;69;subarctic_continental;Subarctic Continental
prv-004146;219;209;244;land;1541.95;872.15;59;71;64;polar_tundra;Polar Tundra
prv-004147;163;223;92;land;1562.87;870.03;59;71;64;polar_tundra;Polar Tundra
prv-004148;71;121;95;land;1583.0;867.45;59;71;64;polar_tundra;Polar Tundra
prv-004149;29;150;16;land;1611.62;865.38;59;71;64;polar_tundra;Polar Tundra
prv-004150;249;81;198;land;1624.48;868.61;26;118;69;subarctic_continental;Subarctic Continental
prv-004151;12;110;2;land;1649.83;869.42;29;116;69;subarctic_continental;Subarctic Continental
prv-004152;117;213;57;land;1685.57;872.08;29;117;69;subarctic_continental;Subarctic Continental
prv-004153;214;189;243;land;1694.91;870.18;29;116;69;subarctic_continental;Subarctic Continental
prv-004154;200;85;104;land;1718.79;869.79;29;116;69;subarctic_continental;Subarctic Continental
prv-004155;54;228;173;land;1731.91;874.07;29;116;69;subarctic_continental;Subarctic Continental
prv-004156;123;108;155;land;511.37;885.58;59;71;64;polar_tundra;Polar Tundra
prv-004157;250;67;30;land;524.09;880.43;59;71;64;polar_tundra;Polar Tundra
prv-004158;247;118;19;land;541.71;883.35;59;71;64;polar_tundra;Polar Tundra
prv-004159;170;221;45;land;558.41;878.62;59;71;64;polar_tundra;Polar Tundra
prv-004160;250;16;156;land;583.85;877.7;59;71;64;polar_tundra;Polar Tundra
prv-004161;240;151;7;land;609.34;880.88;61;66;64;polar_tundra;Polar Tundra
prv-004162;63;106;82;land;624.44;883.25;59;71;64;polar_tundra;Polar Tundra
prv-004163;2;92;70;land;643.09;881.24;59;71;64;polar_tundra;Polar Tundra
prv-004164;30;103;82;land;662.92;880.17;59;71;64;polar_tundra;Polar Tundra
prv-004165;148;120;29;land;694.72;879.61;59;71;64;polar_tundra;Polar Tundra
prv-004166;159;60;92;land;715.29;874.69;59;71;64;polar_tundra;Polar Tundra
prv-004167;128;181;93;land;729.86;878.78;59;71;64;polar_tundra;Polar Tundra
prv-004168;56;176;48;land;752.34;874.79;59;71;64;polar_tundra;Polar Tundra
prv-004169;11;244;171;land;809.64;885.19;59;71;64;polar_tundra;Polar Tundra
prv-004170;139;180;85;land;826.06;883.33;59;71;64;polar_tundra;Polar Tundra
prv-004171;147;229;116;land;838.61;880.59;59;71;64;polar_tundra;Polar Tundra
prv-004172;61;144;135;land;855.92;881.33;59;71;64;polar_tundra;Polar Tundra
prv-004173;189;63;29;land;886.58;877.52;0;0;0;high_mountains;High Mountains
prv-004174;190;226;253;land;907.76;876.12;0;0;0;high_mountains;High Mountains
prv-004175;171;184;24;land;929.04;882.35;0;0;0;high_mountains;High Mountains
prv-004176;102;24;231;land;950.71;880.19;0;0;0;high_mountains;High Mountains
prv-004177;154;129;9;land;962.44;874.6;0;0;0;high_mountains;High Mountains
prv-004178;208;148;173;land;996.62;883.39;0;0;0;high_mountains;High Mountains
prv-004179;191;111;163;land;1004.41;876.79;59;71;64;polar_tundra;Polar Tundra
prv-004180;97;120;33;land;1027.75;879.15;59;71;64;polar_tundra;Polar Tundra
prv-004181;172;102;193;land;1053.4;878.75;51;62;56;polar_tundra;Polar Tundra
prv-004182;133;180;119;land;1075.98;877.42;59;71;64;polar_tundra;Polar Tundra
prv-004183;84;38;232;land;1095.19;882.39;59;71;64;polar_tundra;Polar Tundra
prv-004184;220;59;159;land;1127.66;876.19;59;71;64;polar_tundra;Polar Tundra
prv-004185;234;18;15;land;1145.5;880.56;59;71;64;polar_tundra;Polar Tundra
prv-004186;200;218;113;land;1160.87;877.45;59;71;64;polar_tundra;Polar Tundra
prv-004187;34;5;208;land;1173.73;876.42;59;71;64;polar_tundra;Polar Tundra
prv-004188;184;79;44;land;1208.77;873.41;59;71;64;polar_tundra;Polar Tundra
prv-004189;32;246;38;land;1233.74;877.43;59;71;64;polar_tundra;Polar Tundra
prv-004190;148;230;160;land;1244.38;877.49;59;71;64;polar_tundra;Polar Tundra
prv-004191;6;97;179;land;1265.49;879.87;59;71;64;polar_tundra;Polar Tundra
prv-004192;89;214;14;land;1284.34;881.94;59;71;64;polar_tundra;Polar Tundra
prv-004193;151;63;145;land;1304.63;875.81;59;71;64;polar_tundra;Polar Tundra
prv-004194;85;214;218;land;1343.81;881.72;59;71;64;polar_tundra;Polar Tundra
prv-004195;105;113;154;land;1363.43;880.16;59;71;64;polar_tundra;Polar Tundra
prv-004196;250;100;124;land;1381.12;875.07;59;71;64;polar_tundra;Polar Tundra
prv-004197;234;240;40;land;1399.7;876.72;59;71;64;polar_tundra;Polar Tundra
prv-004198;161;146;193;land;1421.12;883.2;59;71;64;polar_tundra;Polar Tundra
prv-004199;106;200;77;land;1443.68;873.77;29;116;69;subarctic_continental;Subarctic Continental
prv-004200;216;143;231;land;1451.59;886.85;27;118;69;subarctic_continental;Subarctic Continental
prv-004201;17;22;224;land;1479.83;885.49;29;116;69;subarctic_continental;Subarctic Continental
prv-004202;32;208;66;land;1501.92;885.73;29;116;69;subarctic_continental;Subarctic Continental
prv-004203;235;78;27;land;1524.43;881.91;59;71;64;polar_tundra;Polar Tundra
prv-004204;114;24;56;land;1540.61;884.96;59;71;64;polar_tundra;Polar Tundra
prv-004205;94;163;153;land;1575.64;880.71;59;71;64;polar_tundra;Polar Tundra
prv-004206;94;168;135;land;1593.69;878.24;59;71;64;polar_tundra;Polar Tundra
prv-004207;24;255;150;land;1616.06;879.01;59;71;64;polar_tundra;Polar Tundra
prv-004208;225;35;57;land;1637.16;874.14;29;116;69;subarctic_continental;Subarctic Continental
prv-004209;235;3;9;land;1661.01;879.79;60;68;64;polar_tundra;Polar Tundra
prv-004210;33;204;230;land;1676.88;875.46;29;116;69;subarctic_continental;Subarctic Continental
prv-004211;188;84;63;land;1704.84;878.38;29;116;69;subarctic_continental;Subarctic Continental
prv-004212;207;143;116;land;1725.85;881.52;29;116;69;subarctic_continental;Subarctic Continental
prv-004213;252;240;167;land;1740.37;885.54;29;116;69;subarctic_continental;Subarctic Continental
prv-004214;162;22;175;land;1749.69;887.55;29;116;69;subarctic_continental;Subarctic Continental
prv-004215;225;8;21;land;1982.41;885.63;59;71;64;polar_tundra;Polar Tundra
prv-004216;161;59;79;land;1993.02;882.79;59;71;64;polar_tundra;Polar Tundra
prv-004217;253;239;31;land;511.53;894.52;59;71;64;polar_tundra;Polar Tundra
prv-004218;25;175;63;land;528.19;890.51;59;71;64;polar_tundra;Polar Tundra
prv-004219;33;20;159;land;552.68;889.91;59;71;64;polar_tundra;Polar Tundra
prv-004220;220;168;6;land;568.89;890.06;59;71;64;polar_tundra;Polar Tundra
prv-004221;217;43;247;land;585.67;888.46;59;71;64;polar_tundra;Polar Tundra
prv-004222;34;249;188;land;603.96;888.04;59;71;64;polar_tundra;Polar Tundra
prv-004223;168;204;20;land;637.53;892.11;59;71;64;polar_tundra;Polar Tundra
prv-004224;88;99;52;land;653.79;887.92;59;71;64;polar_tundra;Polar Tundra
prv-004225;143;105;164;land;662.83;894.9;59;71;64;polar_tundra;Polar Tundra
prv-004226;154;98;123;land;680.95;886.97;59;71;64;polar_tundra;Polar Tundra
prv-004227;233;160;149;land;713.92;887.66;59;71;64;polar_tundra;Polar Tundra
prv-004228;6;28;229;land;731.4;897.11;59;71;64;polar_tundra;Polar Tundra
prv-004229;202;152;28;land;749.88;896.98;59;71;64;polar_tundra;Polar Tundra
prv-004230;37;44;0;land;786.31;891.19;59;71;64;polar_tundra;Polar Tundra
prv-004231;245;246;184;land;802.42;888.65;59;71;64;polar_tundra;Polar Tundra
prv-004232;126;12;6;land;814.5;889.42;59;71;64;polar_tundra;Polar Tundra
prv-004233;61;137;114;land;850.29;892.19;59;71;64;polar_tundra;Polar Tundra
prv-004234;1;34;73;land;864.45;893.28;0;0;0;high_mountains;High Mountains
prv-004235;182;252;67;land;878.44;887.39;0;0;0;high_mountains;High Mountains
prv-004236;91;25;227;land;903.52;886.37;0;0;0;high_mountains;High Mountains
prv-004237;114;155;95;land;920.12;894.31;0;0;0;high_mountains;High Mountains
prv-004238;191;158;201;land;946.86;892.07;0;0;0;high_mountains;High Mountains
prv-004239;174;231;78;land;964.92;889.93;0;0;0;high_mountains;High Mountains
prv-004240;240;241;138;land;986.97;891.19;0;0;0;high_mountains;High Mountains
prv-004241;27;182;25;land;1008.16;892.55;0;0;0;high_mountains;High Mountains
prv-004242;121;200;219;land;1028.18;890.85;59;71;64;polar_tundra;Polar Tundra
prv-004243;79;139;88;land;1051.93;890.47;0;0;0;high_mountains;High Mountains
prv-004244;172;34;225;land;1069.88;887.11;59;71;64;polar_tundra;Polar Tundra
prv-004245;214;119;177;land;1087.77;891.81;59;71;64;polar_tundra;Polar Tundra
prv-004246;145;20;247;land;1111.2;887.12;59;71;64;polar_tundra;Polar Tundra
prv-004247;60;113;220;land;1144.53;894.71;59;71;64;polar_tundra;Polar Tundra
prv-004248;124;254;85;land;1161.73;889.91;59;71;64;polar_tundra;Polar Tundra
prv-004249;231;229;67;land;1178.27;887.3;59;71;64;polar_tundra;Polar Tundra
prv-004250;8;175;32;land;1214.89;890.44;59;71;64;polar_tundra;Polar Tundra
prv-004251;175;90;92;land;1225.46;894.79;59;71;64;polar_tundra;Polar Tundra
prv-004252;235;248;20;land;1246.41;890.58;59;71;64;polar_tundra;Polar Tundra
prv-004253;233;118;37;land;1264.7;892.12;59;71;64;polar_tundra;Polar Tundra
prv-004254;140;89;16;land;1296.13;887.74;59;71;64;polar_tundra;Polar Tundra
prv-004255;105;49;217;land;1309.53;891.79;59;71;64;polar_tundra;Polar Tundra
prv-004256;75;156;207;land;1332.36;885.51;59;71;64;polar_tundra;Polar Tundra
prv-004257;156;51;151;land;1365.62;892.81;59;71;64;polar_tundra;Polar Tundra
prv-004258;167;19;62;land;1374.22;887.07;59;71;64;polar_tundra;Polar Tundra
prv-004259;180;103;112;land;1397.26;888.97;59;71;64;polar_tundra;Polar Tundra
prv-004260;180;170;177;land;1411.42;894.61;59;71;64;polar_tundra;Polar Tundra
prv-004261;236;40;84;land;1433.82;886.66;59;71;64;polar_tundra;Polar Tundra
prv-004262;68;235;115;land;1466.95;892.15;29;116;69;subarctic_continental;Subarctic Continental
prv-004263;3;203;87;land;1481.5;895.51;29;116;69;subarctic_continental;Subarctic Continental
prv-004264;118;29;24;land;1511.96;885.27;27;118;69;subarctic_continental;Subarctic Continental
prv-004265;229;181;77;land;1529.85;892.11;59;71;64;polar_tundra;Polar Tundra
prv-004266;109;72;227;land;1554.28;888.89;59;71;64;polar_tundra;Polar Tundra
prv-004267;165;176;85;land;1562.27;895.44;59;71;64;polar_tundra;Polar Tundra
prv-004268;76;151;41;land;1591.47;889.64;59;71;64;polar_tundra;Polar Tundra
prv-004269;230;149;85;land;1604.03;888.6;59;71;64;polar_tundra;Polar Tundra
prv-004270;230;146;196;land;1634.75;889.72;59;71;64;polar_tundra;Polar Tundra
prv-004271;124;181;182;land;1651.23;888.48;59;71;64;polar_tundra;Polar Tundra
prv-004272;167;47;58;land;1677.11;888.72;59;71;64;polar_tundra;Polar Tundra
prv-004273;119;195;92;land;1692.7;889.97;59;71;64;polar_tundra;Polar Tundra
prv-004274;246;72;122;land;1719.05;890.95;50;92;66;polar_tundra;Polar Tundra
prv-004275;167;88;176;land;1746.02;890.09;29;116;69;subarctic_continental;Subarctic Continental
prv-004276;123;245;26;land;1757.31;891.85;29;116;69;subarctic_continental;Subarctic Continental
prv-004277;105;197;141;land;1773.66;896.53;29;116;69;subarctic_continental;Subarctic Continental
prv-004278;245;227;211;land;1830.25;892.25;0;111;51;subarctic_continental;Subarctic Continental
prv-004279;154;7;170;land;1834.1;892.6;0;108;38;subarctic_continental;Subarctic Continental
prv-004280;98;9;97;land;1956.82;891.62;59;71;64;polar_tundra;Polar Tundra
prv-004281;78;41;66;land;1970.49;890.82;59;71;64;polar_tundra;Polar Tundra
prv-004282;94;18;100;land;1996.22;890.17;59;71;64;polar_tundra;Polar Tundra
prv-004283;222;30;194;land;2014.93;894.2;112;137;150;polar_ice_caps;Polar Ice Caps
prv-004284;146;194;192;land;496.68;904.58;57;69;61;polar_tundra;Polar Tundra
prv-004285;217;152;182;land;515.2;903.4;59;71;64;polar_tundra;Polar Tundra
prv-004286;187;140;80;land;538.45;902.05;59;71;64;polar_tundra;Polar Tundra
prv-004287;23;252;116;land;554.68;900.42;59;71;64;polar_tundra;Polar Tundra
prv-004288;43;83;172;land;594.18;901.21;59;71;64;polar_tundra;Polar Tundra
prv-004289;163;162;198;land;608.42;899.42;59;71;64;polar_tundra;Polar Tundra
prv-004290;33;70;126;land;626.38;899.9;59;71;64;polar_tundra;Polar Tundra
prv-004291;248;183;14;land;646.64;903.74;59;71;64;polar_tundra;Polar Tundra
prv-004292;31;255;21;land;679.66;900.68;59;71;64;polar_tundra;Polar Tundra
prv-004293;211;61;122;land;698.19;905.76;59;71;64;polar_tundra;Polar Tundra
prv-004294;60;121;137;land;711.23;897.87;59;71;64;polar_tundra;Polar Tundra
prv-004295;245;159;221;land;740.97;904.29;59;71;64;polar_tundra;Polar Tundra
prv-004296;28;79;174;land;761.06;901.93;59;71;64;polar_tundra;Polar Tundra
prv-004297;42;15;46;land;786.39;902.07;59;71;64;polar_tundra;Polar Tundra
prv-004298;23;251;190;land;800.21;899.47;59;71;64;polar_tundra;Polar Tundra
prv-004299;36;70;31;land;818.75;901.83;59;71;64;polar_tundra;Polar Tundra
prv-004300;26;91;44;land;837.19;899.92;34;41;37;polar_tundra;Polar Tundra
prv-004301;152;239;83;land;854.9;903.87;59;71;64;polar_tundra;Polar Tundra
prv-004302;115;27;220;land;875.71;904.04;0;0;0;high_mountains;High Mountains
prv-004303;13;46;84;land;898.21;896.11;0;0;0;high_mountains;High Mountains
prv-004304;226;43;56;land;935.27;900.68;0;0;0;high_mountains;High Mountains
prv-004305;213;227;58;land;954.93;903.46;0;0;0;high_mountains;High Mountains
prv-004306;76;12;37;land;970.32;901.13;0;0;0;high_mountains;High Mountains
prv-004307;213;35;53;land;986.13;901.0;0;0;0;high_mountains;High Mountains
prv-004308;24;30;214;land;1024.17;907.79;59;71;64;polar_tundra;Polar Tundra
prv-004309;156;243;132;land;1038.59;902.2;59;71;64;polar_tundra;Polar Tundra
prv-004310;170;80;14;land;1057.12;898.54;59;71;64;polar_tundra;Polar Tundra
prv-004311;63;41;121;land;1076.68;900.4;59;71;64;polar_tundra;Polar Tundra
prv-004312;235;93;160;land;1092.51;904.13;59;71;64;polar_tundra;Polar Tundra
prv-004313;124;190;146;land;1113.05;899.84;59;71;64;polar_tundra;Polar Tundra
prv-004314;33;153;116;land;1133.44;896.83;59;71;64;polar_tundra;Polar Tundra
prv-004315;107;128;36;land;1153.23;899.29;59;71;64;polar_tundra;Polar Tundra
prv-004316;176;22;224;land;1174.88;902.54;59;71;64;polar_tundra;Polar Tundra
prv-004317;54;185;212;land;1209.4;900.35;59;71;64;polar_tundra;Polar Tundra
prv-004318;205;87;99;land;1235.83;897.36;59;71;64;polar_tundra;Polar Tundra
prv-004319;217;173;219;land;1237.2;907.18;59;71;64;polar_tundra;Polar Tundra
prv-004320;197;120;117;land;1263.98;900.1;59;71;64;polar_tundra;Polar Tundra
prv-004321;250;0;123;land;1291.19;899.44;59;71;64;polar_tundra;Polar Tundra
prv-004322;200;130;146;land;1315.43;898.91;59;71;64;polar_tundra;Polar Tundra
prv-004323;89;51;211;land;1337.62;899.61;59;71;64;polar_tundra;Polar Tundra
prv-004324;4;62;0;land;1353.77;897.56;59;71;64;polar_tundra;Polar Tundra
prv-004325;213;59;63;land;1372.1;901.72;59;71;64;polar_tundra;Polar Tundra
prv-004326;107;24;220;land;1389.68;901.27;59;71;64;polar_tundra;Polar Tundra
prv-004327;154;84;24;land;1426.35;902.48;59;71;64;polar_tundra;Polar Tundra
prv-004328;4;170;184;land;1440.27;898.94;59;71;64;polar_tundra;Polar Tundra
prv-004329;83;74;34;land;1459.61;902.42;59;71;64;polar_tundra;Polar Tundra
prv-004330;37;196;143;land;1492.2;896.06;29;116;69;subarctic_continental;Subarctic Continental
prv-004331;182;245;125;land;1494.49;904.79;59;71;64;polar_tundra;Polar Tundra
prv-004332;230;12;235;land;1514.49;902.01;59;71;64;polar_tundra;Polar Tundra
prv-004333;89;211;193;land;1539.76;902.68;59;71;64;polar_tundra;Polar Tundra
prv-004334;130;210;244;land;1563.3;906.23;59;71;64;polar_tundra;Polar Tundra
prv-004335;125;45;210;land;1582.62;897.9;59;71;64;polar_tundra;Polar Tundra
prv-004336;210;225;34;land;1614.91;898.86;59;71;64;polar_tundra;Polar Tundra
prv-004337;11;103;23;land;1633.01;903.56;59;71;64;polar_tundra;Polar Tundra
prv-004338;229;47;99;land;1658.51;902.31;59;71;64;polar_tundra;Polar Tundra
prv-004339;124;53;204;land;1668.45;897.34;59;71;64;polar_tundra;Polar Tundra
prv-004340;4;165;23;land;1689.41;903.94;59;71;64;polar_tundra;Polar Tundra
prv-004341;171;240;17;land;1709.24;896.42;59;71;64;polar_tundra;Polar Tundra
prv-004342;25;35;71;land;1734.26;900.88;59;71;64;polar_tundra;Polar Tundra
prv-004343;186;156;164;land;1766.39;901.02;29;116;69;subarctic_continental;Subarctic Continental
prv-004344;20;37;51;land;1769.43;908.25;30;115;69;subarctic_continental;Subarctic Continental
prv-004345;100;2;12;land;1788.98;905.89;29;116;69;subarctic_continental;Subarctic Continental
prv-004346;207;46;191;land;1932.35;906.83;59;71;64;polar_tundra;Polar Tundra
prv-004347;143;100;251;land;1947.67;900.22;59;71;64;polar_tundra;Polar Tundra
prv-004348;139;218;54;land;1962.74;902.19;59;71;64;polar_tundra;Polar Tundra
prv-004349;131;140;190;land;1988.77;901.43;59;71;64;polar_tundra;Polar Tundra
prv-004350;134;173;120;land;2005.34;899.48;59;71;64;polar_tundra;Polar Tundra
prv-004351;87;198;12;land;2043.76;908.48;59;71;64;polar_tundra;Polar Tundra
prv-004352;190;48;163;land;7.33;914.07;59;71;64;polar_tundra;Polar Tundra
prv-004353;163;178;28;land;515.16;912.59;59;71;64;polar_tundra;Polar Tundra
prv-004354;108;74;118;land;525.94;906.37;59;71;64;polar_tundra;Polar Tundra
prv-004355;70;115;209;land;550.43;914.7;59;71;64;polar_tundra;Polar Tundra
prv-004356;108;193;64;land;564.96;907.89;59;71;64;polar_tundra;Polar Tundra
prv-004357;217;95;45;land;580.06;907.66;59;71;64;polar_tundra;Polar Tundra
prv-004358;1;231;207;land;599.08;914.19;59;71;64;polar_tundra;Polar Tundra
prv-004359;82;175;33;land;621.25;909.28;59;71;64;polar_tundra;Polar Tundra
prv-004360;108;110;120;land;641.53;914.58;59;71;64;polar_tundra;Polar Tundra
prv-004361;29;255;37;land;661.84;914.12;59;71;64;polar_tundra;Polar Tundra
prv-004362;27;212;71;land;683.52;912.67;59;71;64;polar_tundra;Polar Tundra
prv-004363;239;44;197;land;714.22;910.96;59;71;64;polar_tundra;Polar Tundra
prv-004364;11;182;70;land;739.25;913.46;59;71;64;polar_tundra;Polar Tundra
prv-004365;121;80;74;land;752.25;914.36;59;71;64;polar_tundra;Polar Tundra
prv-004366;186;33;222;land;774.9;907.89;59;71;64;polar_tundra;Polar Tundra
prv-004367;200;196;111;land;801.03;914.12;0;0;0;high_mountains;High Mountains
prv-004368;31;134;134;land;824.05;914.91;0;0;0;high_mountains;High Mountains
prv-004369;250;113;98;land;845.09;913.7;0;0;0;high_mountains;High Mountains
prv-004370;82;183;74;land;858.57;915.81;0;0;0;high_mountains;High Mountains
prv-004371;231;211;225;land;889.07;913.69;0;0;0;high_mountains;High Mountains
prv-004372;60;251;246;land;902.21;906.23;0;0;0;high_mountains;High Mountains
prv-004373;116;119;10;land;925.06;912.24;0;0;0;high_mountains;High Mountains
prv-004374;137;25;80;land;954.65;916.03;0;0;0;high_mountains;High Mountains
prv-004375;129;243;58;land;965.49;913.43;0;0;0;high_mountains;High Mountains
prv-004376;195;152;154;land;989.86;911.04;0;0;0;high_mountains;High Mountains
prv-004377;90;199;212;land;1014.21;908.13;59;71;64;polar_tundra;Polar Tundra
prv-004378;158;63;105;land;1042.5;910.93;59;71;64;polar_tundra;Polar Tundra
prv-004379;28;68;91;land;1062.5;908.57;59;71;64;polar_tundra;Polar Tundra
prv-004380;116;29;11;land;1075.56;913.14;59;71;64;polar_tundra;Polar Tundra
prv-004381;91;9;158;land;1096.67;914.21;59;71;64;polar_tundra;Polar Tundra
prv-004382;78;2;74;land;1122.48;909.71;59;71;64;polar_tundra;Polar Tundra
prv-004383;251;254;125;land;1144.08;914.95;59;71;64;polar_tundra;Polar Tundra
prv-004384;107;192;176;land;1163.85;909.19;59;71;64;polar_tundra;Polar Tundra
prv-004385;202;184;102;land;1190.19;912.84;59;71;64;polar_tundra;Polar Tundra
prv-004386;77;163;8;land;1201.64;911.01;59;71;64;polar_tundra;Polar Tundra
prv-004387;21;52;51;land;1223.63;912.41;59;71;64;polar_tundra;Polar Tundra
prv-004388;21;4;125;land;1249.19;912.16;59;71;64;polar_tundra;Polar Tundra
prv-004389;99;10;40;land;1267.62;908.4;59;71;64;polar_tundra;Polar Tundra
prv-004390;194;17;58;land;1296.05;908.59;59;71;64;polar_tundra;Polar Tundra
prv-004391;138;4;44;land;1314.09;908.63;59;71;64;polar_tundra;Polar Tundra
prv-004392;57;131;157;land;1334.57;913.38;59;71;64;polar_tundra;Polar Tundra
prv-004393;125;49;212;land;1353.93;913.05;59;71;64;polar_tundra;Polar Tundra
prv-004394;53;140;176;land;1366.7;911.08;59;71;64;polar_tundra;Polar Tundra
prv-004395;77;133;117;land;1390.09;912.21;59;71;64;polar_tundra;Polar Tundra
prv-004396;58;168;214;land;1414.2;909.25;59;71;64;polar_tundra;Polar Tundra
prv-004397;45;44;5;land;1438.79;912.13;59;71;64;polar_tundra;Polar Tundra
prv-004398;130;41;136;land;1456.21;914.03;59;71;64;polar_tundra;Polar Tundra
prv-004399;129;162;77;land;1476.05;907.89;59;71;64;polar_tundra;Polar Tundra
prv-004400;173;194;114;land;1498.87;914.87;59;71;64;polar_tundra;Polar Tundra
prv-004401;94;101;210;land;1523.05;912.79;59;71;64;polar_tundra;Polar Tundra
prv-004402;41;5;122;land;1539.2;911.04;59;71;64;polar_tundra;Polar Tundra
prv-004403;165;146;15;land;1576.39;913.31;59;71;64;polar_tundra;Polar Tundra
prv-004404;31;33;118;land;1592.06;909.61;59;71;64;polar_tundra;Polar Tundra
prv-004405;100;41;113;land;1615.07;911.37;59;71;64;polar_tundra;Polar Tundra
prv-004406;116;88;186;land;1633.35;916.42;59;71;64;polar_tundra;Polar Tundra
prv-004407;182;157;51;land;1649.53;910.85;59;71;64;polar_tundra;Polar Tundra
prv-004408;154;202;197;land;1667.52;911.07;59;71;64;polar_tundra;Polar Tundra
prv-004409;71;146;8;land;1700.63;915.07;59;71;64;polar_tundra;Polar Tundra
prv-004410;148;188;61;land;1711.78;907.98;59;71;64;polar_tundra;Polar Tundra
prv-004411;175;128;211;land;1739.89;912.25;59;71;64;polar_tundra;Polar Tundra
prv-004412;107;187;12;land;1752.32;907.03;59;71;64;polar_tundra;Polar Tundra
prv-004413;66;228;50;land;1778.95;913.61;59;71;64;polar_tundra;Polar Tundra
prv-004414;88;175;101;land;1795.47;916.33;59;71;64;polar_tundra;Polar Tundra
prv-004415;100;34;129;land;1900.42;916.09;37;42;0;high_mountains;High Mountains
prv-004416;147;218;17;land;1917.26;914.11;59;71;64;polar_tundra;Polar Tundra
prv-004417;170;104;157;land;1922.45;909.75;59;71;64;polar_tundra;Polar Tundra
prv-004418;228;32;9;land;1954.28;913.37;59;71;64;polar_tundra;Polar Tundra
prv-004419;202;116;84;land;1972.22;908.32;59;71;64;polar_tundra;Polar Tundra
prv-004420;100;170;220;land;2000.01;914.62;59;71;64;polar_tundra;Polar Tundra
prv-004421;139;72;30;land;2020.84;914.39;59;71;64;polar_tundra;Polar Tundra
prv-004422;155;37;133;land;2034.08;916.51;59;71;64;polar_tundra;Polar Tundra
prv-004423;252;231;16;land;6.77;921.64;59;71;64;polar_tundra;Polar Tundra
prv-004424;0;59;107;land;21.75;926.13;59;71;64;polar_tundra;Polar Tundra
prv-004425;254;154;193;land;402.99;930.18;59;71;64;polar_tundra;Polar Tundra
prv-004426;15;172;7;land;417.08;926.5;46;54;34;polar_tundra;Polar Tundra
prv-004427;165;37;231;land;428.62;926.42;59;71;64;polar_tundra;Polar Tundra
prv-004428;186;189;94;land;525.64;924.59;59;71;64;polar_tundra;Polar Tundra
prv-004429;180;140;223;land;536.65;919.31;59;71;64;polar_tundra;Polar Tundra
prv-004430;226;51;162;land;569.99;924.31;59;71;64;polar_tundra;Polar Tundra
prv-004431;129;225;18;land;586.61;924.19;59;71;64;polar_tundra;Polar Tundra
prv-004432;142;183;24;land;611.82;920.01;59;71;64;polar_tundra;Polar Tundra
prv-004433;196;222;193;land;627.66;920.17;59;71;64;polar_tundra;Polar Tundra
prv-004434;243;29;26;land;646.97;926.7;59;71;64;polar_tundra;Polar Tundra
prv-004435;186;243;98;land;678.24;926.53;59;71;64;polar_tundra;Polar Tundra
prv-004436;16;178;165;land;698.56;922.78;59;71;64;polar_tundra;Polar Tundra
prv-004437;45;58;44;land;710.98;925.12;59;71;64;polar_tundra;Polar Tundra
prv-004438;40;126;130;land;729.38;915.77;59;71;64;polar_tundra;Polar Tundra
prv-004439;201;102;208;land;746.25;924.02;59;71;64;polar_tundra;Polar Tundra
prv-004440;186;41;255;land;770.43;920.87;59;71;64;polar_tundra;Polar Tundra
prv-004441;52;150;15;land;802.85;922.98;59;71;64;polar_tundra;Polar Tundra
prv-004442;45;169;163;land;826.5;924.71;0;0;0;high_mountains;High Mountains
prv-004443;196;119;71;land;841.49;925.02;0;0;0;high_mountains;High Mountains
prv-004444;251;109;216;land;871.15;922.51;0;0;0;high_mountains;High Mountains
prv-004445;237;243;140;land;890.92;928.69;0;0;0;high_mountains;High Mountains
prv-004446;104;106;254;land;906.21;921.37;0;0;0;high_mountains;High Mountains
prv-004447;147;98;242;land;919.49;922.34;0;0;0;high_mountains;High Mountains
prv-004448;226;7;233;land;941.3;921.12;0;0;0;high_mountains;High Mountains
prv-004449;166;90;205;land;973.47;919.42;0;0;0;high_mountains;High Mountains
prv-004450;113;51;153;land;986.13;924.28;0;0;0;high_mountains;High Mountains
prv-004451;35;210;250;land;1007.74;919.17;162;173;168;polar_ice_caps;Polar Ice Caps
prv-004452;84;38;69;land;1037.68;919.64;171;183;177;polar_ice_caps;Polar Ice Caps
prv-004453;174;134;247;land;1051.44;922.99;174;186;180;polar_ice_caps;Polar Ice Caps
prv-004454;1;163;211;land;1070.38;924.85;128;138;133;polar_ice_caps;Polar Ice Caps
prv-004455;253;253;164;land;1095.21;922.68;59;71;64;polar_tundra;Polar Tundra
prv-004456;209;198;2;land;1124.95;918.22;59;71;64;polar_tundra;Polar Tundra
prv-004457;195;171;76;land;1129.81;924.12;59;71;64;polar_tundra;Polar Tundra
prv-004458;31;70;6;land;1155.29;919.26;59;71;64;polar_tundra;Polar Tundra
prv-004459;43;107;78;land;1180.8;923.74;59;71;64;polar_tundra;Polar Tundra
